"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00166130","CHALMETTE, LA US","2020-04-23","0.01","0.0","0.0","84","66","77"
"USC00166130","CHALMETTE, LA US","2020-04-24","0.28","0.0","0.0","82","61","65"
"USC00166130","CHALMETTE, LA US","2020-04-25","0.00","0.0","0.0","85","65","65"
"USC00166130","CHALMETTE, LA US","2020-04-26","0.00","0.0","0.0","89","63","66"
"USC00166130","CHALMETTE, LA US","2020-04-27","0.00","0.0","0.0","82","59","66"
"USC00166130","CHALMETTE, LA US","2020-04-28","0.00","0.0","0.0","78","58","65"
"USC00166130","CHALMETTE, LA US","2020-04-29","1.17","0.0","0.0","82","65","70"
"USC00166130","CHALMETTE, LA US","2020-04-30","1.35","0.0","0.0","74","62","64"
"USC00166130","CHALMETTE, LA US","2020-05-01","0.00","0.0","0.0","82","54","54"
"USC00166130","CHALMETTE, LA US","2020-05-02","0.00","0.0","0.0","83","54","57"
"USC00166130","CHALMETTE, LA US","2020-05-03","0.00","0.0","0.0","85","57","62"
"USC00166130","CHALMETTE, LA US","2020-05-04","0.00","0.0","0.0","85","62","62"
"USC00166130","CHALMETTE, LA US","2020-05-05","0.00","0.0","0.0","86","62","67"
"USC00166130","CHALMETTE, LA US","2020-05-06","0.00","0.0","0.0","89","67","70"
"USC00166130","CHALMETTE, LA US","2020-05-07","0.00","0.0","0.0","87","62","62"
"USC00166130","CHALMETTE, LA US","2020-05-08","0.00","0.0","0.0","80","62","64"
"USC00166130","CHALMETTE, LA US","2020-05-09","0.74","0.0","0.0","83","61","61"
"USC00166130","CHALMETTE, LA US","2020-05-10","0.00","0.0","0.0","67","61","61"
"USC00166130","CHALMETTE, LA US","2020-05-11","0.00","0.0","0.0","80","59","59"
"USC00166130","CHALMETTE, LA US","2020-05-12","0.00","0.0","0.0","84","59","65"
"USC00166130","CHALMETTE, LA US","2020-05-13","0.00","0.0","0.0","82","65","71"
"USC00166130","CHALMETTE, LA US","2020-05-14","0.00","0.0","0.0","84","71","73"
"USC00166130","CHALMETTE, LA US","2020-05-15","1.41","0.0","0.0","83","73","74"
"USC00166130","CHALMETTE, LA US","2020-05-16","0.19","0.0","0.0","84","72","74"
"USC00166130","CHALMETTE, LA US","2020-05-17","0.35","0.0","0.0","85","72","76"
"USC00166130","CHALMETTE, LA US","2020-05-18","0.05","0.0","0.0","89","69","72"
"USC00166130","CHALMETTE, LA US","2020-05-19","0.00","0.0","0.0","87","72","73"
"USC00166130","CHALMETTE, LA US","2020-05-20","0.00","0.0","0.0","91","73","76"
"USC00166130","CHALMETTE, LA US","2020-05-21","0.00","0.0","0.0","87","73","73"
"USC00166130","CHALMETTE, LA US","2020-05-22","0.00","0.0","0.0","92","73","75"
"USC00166130","CHALMETTE, LA US","2020-05-23","0.00","0.0","0.0","91","75","76"
"USC00166130","CHALMETTE, LA US","2020-05-24","0.58","0.0","0.0","90","71","76"
"USC00166130","CHALMETTE, LA US","2020-05-25","0.08","0.0","0.0","89","76","76"
"USC00166130","CHALMETTE, LA US","2020-05-26","0.00","0.0","0.0","87","76","77"
"USC00166130","CHALMETTE, LA US","2020-05-27","0.32","0.0","0.0","86","72","72"
"USC00166130","CHALMETTE, LA US","2020-05-28","0.35","0.0","0.0","90","68","69"
"USC00166130","CHALMETTE, LA US","2020-05-29","0.00","0.0","0.0","91","68","71"
"USC00166130","CHALMETTE, LA US","2020-05-30","0.20","0.0","0.0","88","71","75"
"USC00166130","CHALMETTE, LA US","2020-05-31","0.00","0.0","0.0","91","75","76"
"USC00166130","CHALMETTE, LA US","2020-06-01","0.00","0.0","0.0","91","75","75"
"USC00166130","CHALMETTE, LA US","2020-06-02","0.00","0.0","0.0","87","74","74"
"USC00166130","CHALMETTE, LA US","2020-06-03","0.00","0.0","0.0","90","74","77"
"USC00166130","CHALMETTE, LA US","2020-06-04","0.30","0.0","0.0","84","72","72"
"USC00166130","CHALMETTE, LA US","2020-06-05","0.00","0.0","0.0","90","72","73"
"USC00166130","CHALMETTE, LA US","2020-06-06","0.00","0.0","0.0","90","73","78"
"USC00166130","CHALMETTE, LA US","2020-06-07","1.41","0.0","0.0","84","74","74"
"USC00166130","CHALMETTE, LA US","2020-06-08","2.88","0.0","0.0","81","74","79"
"USC00166130","CHALMETTE, LA US","2020-06-09","2.01","0.0","0.0","82","79","80"
"USC00166130","CHALMETTE, LA US","2020-06-10","0.08","0.0","0.0","91","79","79"
"USC00166130","CHALMETTE, LA US","2020-06-11","2.14","0.0","0.0","93","70","77"
"USC00166130","CHALMETTE, LA US","2020-06-12","0.00","0.0","0.0","88","70","75"
"USC00166130","CHALMETTE, LA US","2020-06-13","0.00","0.0","0.0","91","75","76"
"USC00166130","CHALMETTE, LA US","2020-06-14","0.00","0.0","0.0","92","70","70"
"USC00166130","CHALMETTE, LA US","2020-06-15","0.00","0.0","0.0","91","70","80"
"USC00166130","CHALMETTE, LA US","2020-06-16","0.00","0.0","0.0","94","77","78"
"USC00166130","CHALMETTE, LA US","2020-06-17","0.00","0.0","0.0","92","76","78"
"USC00166130","CHALMETTE, LA US","2020-06-18","0.00","0.0","0.0","91","73","77"
"USC00166130","CHALMETTE, LA US","2020-06-19","0.00","0.0","0.0","93","71","77"
"USC00166130","CHALMETTE, LA US","2020-06-20","0.00","0.0","0.0","93","71","77"
"USC00166130","CHALMETTE, LA US","2020-06-21","0.00","0.0","0.0","92","73","77"
"USC00166130","CHALMETTE, LA US","2020-06-22","0.20","0.0","0.0","92","73","75"
"USC00166130","CHALMETTE, LA US","2020-06-23","0.61","0.0","0.0","87","75","77"
"USC00166130","CHALMETTE, LA US","2020-06-24","0.94","0.0","0.0","93","74","77"
"USC00166130","CHALMETTE, LA US","2020-06-25","1.88","0.0","0.0","82","75","76"
"USC00166130","CHALMETTE, LA US","2020-06-26","0.00","0.0","0.0","91","76","79"
"USC00166130","CHALMETTE, LA US","2020-06-27","0.00","0.0","0.0","93","79","81"
"USC00166130","CHALMETTE, LA US","2020-06-28","0.00","0.0","0.0","92","80","80"
"USC00166130","CHALMETTE, LA US","2020-06-29","0.00","0.0","0.0","94","80","80"
"USC00166130","CHALMETTE, LA US","2020-06-30","0.00","0.0","0.0","95","80","81"
"USC00166130","CHALMETTE, LA US","2020-07-01","0.00","0.0","0.0","94","78","80"
"USC00166130","CHALMETTE, LA US","2020-07-02","5.09","0.0","0.0","95","73","79"
"USC00166130","CHALMETTE, LA US","2020-07-03","1.06","0.0","0.0","95","77","79"
"USC00166130","CHALMETTE, LA US","2020-07-04","0.00","0.0","0.0","92","77","77"
"USC00166130","CHALMETTE, LA US","2020-07-05","0.00","0.0","0.0","90","75","77"
"USC00166130","CHALMETTE, LA US","2020-07-06","0.00","0.0","0.0","91","74","77"
"USC00166130","CHALMETTE, LA US","2020-07-07","0.30","0.0","0.0","83","73","78"
"USC00166130","CHALMETTE, LA US","2020-07-08","0.49","0.0","0.0","90","75","78"
"USC00166130","CHALMETTE, LA US","2020-07-09","0.00","0.0","0.0","96","77","80"
"USC00166130","CHALMETTE, LA US","2020-07-10","0.00","0.0","0.0","96","78","80"
"USC00166130","CHALMETTE, LA US","2020-07-11","0.00","0.0","0.0","96","79","83"
"USC00166130","CHALMETTE, LA US","2020-07-12","0.00","0.0","0.0","98","82","84"
"USC00166130","CHALMETTE, LA US","2020-07-13","0.00","0.0","0.0","97","80","80"
"USC00166130","CHALMETTE, LA US","2020-07-14","0.13","0.0","0.0","98","79","81"
"USC00166130","CHALMETTE, LA US","2020-07-15","0.00","0.0","0.0","98","79","80"
"USC00166130","CHALMETTE, LA US","2020-07-16","3.78","0.0","0.0","95","74","76"
"USC00166130","CHALMETTE, LA US","2020-07-17","0.64","0.0","0.0","84","74","77"
"USC00166130","CHALMETTE, LA US","2020-07-18","0.00","0.0","0.0","92","74","76"
"USC00166130","CHALMETTE, LA US","2020-07-19","0.00","0.0","0.0","93","76","81"
"USC00166130","CHALMETTE, LA US","2020-07-20","0.06","0.0","0.0","92","79","81"
"USC00166130","CHALMETTE, LA US","2020-07-21","0.00","0.0","0.0","91","81","83"
"USC00166130","CHALMETTE, LA US","2020-07-22","0.00","0.0","0.0","94","79","83"
"USC00166130","CHALMETTE, LA US","2020-07-23","0.06","0.0","0.0","92","80","80"
"USC00166130","CHALMETTE, LA US","2020-07-24","1.00","0.0","0.0","87","77","79"
"USC00166130","CHALMETTE, LA US","2020-07-25","2.04","0.0","0.0","90","76","78"
"USC00166130","CHALMETTE, LA US","2020-07-26","0.01","0.0","0.0","84","78","80"
"USC00166130","CHALMETTE, LA US","2020-07-27","2.03","0.0","0.0","81","73","77"
"USC00166130","CHALMETTE, LA US","2020-07-28","1.01","0.0","0.0","89","74","77"
"USC00166130","CHALMETTE, LA US","2020-07-29","0.92","0.0","0.0","95","76","78"
"USC00166130","CHALMETTE, LA US","2020-07-30","0.00","0.0","0.0","95","76","79"
"USC00166130","CHALMETTE, LA US","2020-07-31","0.00","0.0","0.0","96","78","79"
"USC00166130","CHALMETTE, LA US","2020-08-01","0.00","0.0","0.0","95","78","80"
"USC00166130","CHALMETTE, LA US","2020-08-02","0.00","0.0","0.0","93","78","79"
"USC00166130","CHALMETTE, LA US","2020-08-03","0.63","0.0","0.0","92","75","77"
"USC00166130","CHALMETTE, LA US","2020-08-04","0.00","0.0","0.0","95","75","78"
"USC00166130","CHALMETTE, LA US","2020-08-05","0.00","0.0","0.0","96","74","76"
"USC00166130","CHALMETTE, LA US","2020-08-06","0.00","0.0","0.0","94","75","78"
"USC00166130","CHALMETTE, LA US","2020-08-07","0.00","0.0","0.0","92","77","78"
"USC00166130","CHALMETTE, LA US","2020-08-08","0.00","0.0","0.0","94","77","77"
"USC00166130","CHALMETTE, LA US","2020-08-09","1.23","0.0","0.0","92","73","77"
"USC00166130","CHALMETTE, LA US","2020-08-10","0.00","0.0","0.0","94","76","79"
"USC00166130","CHALMETTE, LA US","2020-08-11","0.75","0.0","0.0","95","76","79"
"USC00166130","CHALMETTE, LA US","2020-08-12","0.00","0.0","0.0","94","78","80"
"USC00166130","CHALMETTE, LA US","2020-08-13","0.00","0.0","0.0","93","77","79"
"USC00166130","CHALMETTE, LA US","2020-08-14","0.45","0.0","0.0","93","76","78"
"USC00166130","CHALMETTE, LA US","2020-08-15","0.57","0.0","0.0","91","75","77"
"USC00166130","CHALMETTE, LA US","2020-08-16","0.00","0.0","0.0","95","75","78"
"USC00166130","CHALMETTE, LA US","2020-08-17","0.01","0.0","0.0","94","74","76"
"USC00166130","CHALMETTE, LA US","2020-08-18","0.00","0.0","0.0","93","73","77"
"USC00166130","CHALMETTE, LA US","2020-08-19","0.00","0.0","0.0","93","77","80"
"USC00166130","CHALMETTE, LA US","2020-08-20","0.85","0.0","0.0","94","77","79"
"USC00166130","CHALMETTE, LA US","2020-08-21","0.30","0.0","0.0","88","73","77"
"USC00166130","CHALMETTE, LA US","2020-08-22","0.00","0.0","0.0","91","72","74"
"USC00166130","CHALMETTE, LA US","2020-08-23","0.00","0.0","0.0","92","72","75"
"USC00166130","CHALMETTE, LA US","2020-08-24","0.01","0.0","0.0","89","74","78"
"USC00166130","CHALMETTE, LA US","2020-08-25","0.05","0.0","0.0","88","78","80"
"USC00166130","CHALMETTE, LA US","2020-08-26","0.19","0.0","0.0","93","80","81"
"USC00166130","CHALMETTE, LA US","2020-08-27","0.04","0.0","0.0","90","81","82"
"USC00166130","CHALMETTE, LA US","2020-08-28","0.73","0.0","0.0","86","79","80"
"USC00166130","CHALMETTE, LA US","2020-08-29","0.08","0.0","0.0","91","77","78"
"USC00166130","CHALMETTE, LA US","2020-08-30","0.66","0.0","0.0","90","78","78"
"USC00166130","CHALMETTE, LA US","2020-08-31","0.03","0.0","0.0","86","78","79"
"USC00166130","CHALMETTE, LA US","2020-09-01","0.00","0.0","0.0","92","79","81"
"USC00166130","CHALMETTE, LA US","2020-09-02","0.00","0.0","0.0","92","78","78"
"USC00166130","CHALMETTE, LA US","2020-09-03","0.00","0.0","0.0","93","77","77"
"USC00166130","CHALMETTE, LA US","2020-09-04","0.00","0.0","0.0","94","77","77"
"USC00166130","CHALMETTE, LA US","2020-09-05","0.00","0.0","0.0","93","77","77"
"USC00166130","CHALMETTE, LA US","2020-09-06","0.00","0.0","0.0","95","76","76"
"USC00166130","CHALMETTE, LA US","2020-09-07","0.00","0.0","0.0","92","72","76"
"USC00166130","CHALMETTE, LA US","2020-09-08","0.00","0.0","0.0","92","76","77"
"USC00166130","CHALMETTE, LA US","2020-09-09","0.00","0.0","0.0","92","77","78"
"USC00166130","CHALMETTE, LA US","2020-09-10","0.56","0.0","0.0","89","75","76"
"USC00166130","CHALMETTE, LA US","2020-09-11","0.00","0.0","0.0","92","76","78"
"USC00166130","CHALMETTE, LA US","2020-09-12","0.02","0.0","0.0","85","77","77"
"USC00166130","CHALMETTE, LA US","2020-09-13","0.77","0.0","0.0","83","76","77"
"USC00166130","CHALMETTE, LA US","2020-09-14","0.00","0.0","0.0","88","77","78"
"USC00166130","CHALMETTE, LA US","2020-09-15","0.00","0.0","0.0","91","77","78"
"USC00166130","CHALMETTE, LA US","2020-09-16","0.03","0.0","0.0","84","78","78"
"USC00166130","CHALMETTE, LA US","2020-09-17","0.00","0.0","0.0","85","72","74"
"USC00166130","CHALMETTE, LA US","2020-09-18","0.00","0.0","0.0","88","74","77"
"USC00166130","CHALMETTE, LA US","2020-09-19","0.24","0.0","0.0","82","71","71"
"USC00166130","CHALMETTE, LA US","2020-09-20","1.16","0.0","0.0","74","70","70"
"USC00166130","CHALMETTE, LA US","2020-09-21","0.20","0.0","0.0","72","70","71"
"USC00166130","CHALMETTE, LA US","2020-09-22","0.16","0.0","0.0","72","69","70"
"USC00166130","CHALMETTE, LA US","2020-09-23","0.07","0.0","0.0","75","70","73"
"USC00166130","CHALMETTE, LA US","2020-09-24","0.09","0.0","0.0","85","73","73"
"USC00166130","CHALMETTE, LA US","2020-09-25","0.00","0.0","0.0","80","70","70"
"USC00166130","CHALMETTE, LA US","2020-09-26","0.00","0.0","0.0","81","69","71"
"USC00166130","CHALMETTE, LA US","2020-09-27","0.19","0.0","0.0","86","68","68"
"USC00166130","CHALMETTE, LA US","2020-09-28","0.00","0.0","0.0","88","68","73"
"USC00166130","CHALMETTE, LA US","2020-09-29","0.02","0.0","0.0","92","67","67"
"USC00166130","CHALMETTE, LA US","2020-09-30","0.02","0.0","0.0","82","54","54"
"USC00166130","CHALMETTE, LA US","2020-10-01","0.00","0.0","0.0","82","54","59"
"USC00166130","CHALMETTE, LA US","2020-10-02","0.00","0.0","0.0","86","58","63"
"USC00166130","CHALMETTE, LA US","2020-10-03","0.00","0.0","0.0","81","59","59"
"USC00166130","CHALMETTE, LA US","2020-10-04","0.00","0.0","0.0","78","59","60"
"USC00166130","CHALMETTE, LA US","2020-10-05","0.00","0.0","0.0","80","56","62"
"USC00166130","CHALMETTE, LA US","2020-10-06","0.00","0.0","0.0","82","62","68"
"USC00166130","CHALMETTE, LA US","2020-10-07","0.00","0.0","0.0","81","68","73"
"USC00166130","CHALMETTE, LA US","2020-10-08","0.00","0.0","0.0","88","73","76"
"USC00166130","CHALMETTE, LA US","2020-10-09","0.08","0.0","0.0","86","76","79"
"USC00166130","CHALMETTE, LA US","2020-10-10","0.33","0.0","0.0","85","76","76"
"USC00166130","CHALMETTE, LA US","2020-10-11","0.00","0.0","0.0","88","72","72"
"USC00166130","CHALMETTE, LA US","2020-10-12","0.00","0.0","0.0","88","72","73"
"USC00166130","CHALMETTE, LA US","2020-10-13","0.00","0.0","0.0","89","72","74"
"USC00166130","CHALMETTE, LA US","2020-10-14","0.00","0.0","0.0","86","63","63"
"USC00166130","CHALMETTE, LA US","2020-10-15","0.00","0.0","0.0","83","62","66"
"USC00166130","CHALMETTE, LA US","2020-10-16","0.01","0.0","0.0","87","65","69"
"USC00166130","CHALMETTE, LA US","2020-10-17","0.00","0.0","0.0","75","60","60"
"USC00166130","CHALMETTE, LA US","2020-10-18","0.00","0.0","0.0","75","59","62"
"USC00166130","CHALMETTE, LA US","2020-10-19","0.00","0.0","0.0","82","62","72"
"USC00166130","CHALMETTE, LA US","2020-10-20","0.00","0.0","0.0","82","70","71"
"USC00166130","CHALMETTE, LA US","2020-10-21","0.00","0.0","0.0","84","71","72"
"USC00166130","CHALMETTE, LA US","2020-10-22","0.00","0.0","0.0","84","71","73"
"USC00166130","CHALMETTE, LA US","2020-10-23","0.00","0.0","0.0","83","73","75"
"USC00166130","CHALMETTE, LA US","2020-10-24","1.21","0.0","0.0","81","73","73"
"USC00166130","CHALMETTE, LA US","2020-10-25","0.00","0.0","0.0","83","60","60"
"USC00166130","CHALMETTE, LA US","2020-10-26","0.00","0.0","0.0","75","60","65"
"USC00166130","CHALMETTE, LA US","2020-10-27","0.00","0.0","0.0","79","65","71"
"USC00166130","CHALMETTE, LA US","2020-10-28","0.07","0.0","0.0","81","69","71"
"USC00166130","CHALMETTE, LA US","2020-10-29","3.01","0.0","0.0","80","69","69"
"USC00166130","CHALMETTE, LA US","2020-10-30","0.00","0.0","0.0","74","53","53"
"USC00166130","CHALMETTE, LA US","2020-10-31","0.00","0.0","0.0","63","52","52"
"USC00166130","CHALMETTE, LA US","2020-11-01","0.00","0.0","0.0","69","52","59"
"USC00166130","CHALMETTE, LA US","2020-11-02","0.00","0.0","0.0","75","54","54"
"USC00166130","CHALMETTE, LA US","2020-11-03","0.00","0.0","0.0","67","46","50"
"USC00166130","CHALMETTE, LA US","2020-11-04","0.00","0.0","0.0","69","48","53"
"USC00166130","CHALMETTE, LA US","2020-11-05","0.00","0.0","0.0","74","53","63"
"USC00166130","CHALMETTE, LA US","2020-11-06","0.02","0.0","0.0","76","63","67"
"USC00166130","CHALMETTE, LA US","2020-11-07","0.55","0.0","0.0","77","66","69"
"USC00166130","CHALMETTE, LA US","2020-11-08","0.01","0.0","0.0","74","68","69"
"USC00166130","CHALMETTE, LA US","2020-11-09","0.00","0.0","0.0","75","65","68"
"USC00166130","CHALMETTE, LA US","2020-11-10","0.00","0.0","0.0","78","68","72"
"USC00166130","CHALMETTE, LA US","2020-11-11","0.04","0.0","0.0","78","71","73"
"USC00166130","CHALMETTE, LA US","2020-11-12","0.18","0.0","0.0","81","68","68"
"USC00166130","CHALMETTE, LA US","2020-11-13","0.00","0.0","0.0","81","58","60"
"USC00166130","CHALMETTE, LA US","2020-11-14","0.01","0.0","0.0","79","57","65"
"USC00166130","CHALMETTE, LA US","2020-11-15","0.00","0.0","0.0","82","57","68"
"USC00166130","CHALMETTE, LA US","2020-11-16","0.00","0.0","0.0","83","55","55"
"USC00166130","CHALMETTE, LA US","2020-11-17","0.00","0.0","0.0","71","49","54"
"USC00166130","CHALMETTE, LA US","2020-11-18","0.00","0.0","0.0","75","54","54"
"USC00166130","CHALMETTE, LA US","2020-11-19","0.00","0.0","0.0","66","51","55"
"USC00166130","CHALMETTE, LA US","2020-11-20","1.48","0.0","0.0","72","55","63"
"USC00166130","CHALMETTE, LA US","2020-11-21","0.00","0.0","0.0","74","59","60"
"USC00166130","CHALMETTE, LA US","2020-11-22","0.00","0.0","0.0","75","57","59"
"USC00166130","CHALMETTE, LA US","2020-11-23","0.00","0.0","0.0","80","59","59"
"USC00166130","CHALMETTE, LA US","2020-11-24","0.00","0.0","0.0","68","52","53"
"USC00166130","CHALMETTE, LA US","2020-11-25","0.00","0.0","0.0","80","53","67"
"USC00166130","CHALMETTE, LA US","2020-11-26","3.31","0.0","0.0","82","67","68"
"USC00166130","CHALMETTE, LA US","2020-11-27","0.00","0.0","0.0","74","68","68"
"USC00166130","CHALMETTE, LA US","2020-11-28","0.41","0.0","0.0","81","66","66"
"USC00166130","CHALMETTE, LA US","2020-11-29","0.35","0.0","0.0","69","62","62"
"USC00166130","CHALMETTE, LA US","2020-11-30","1.83","0.0","0.0","71","49","49"
"USC00166130","CHALMETTE, LA US","2020-12-01","0.00","0.0","0.0","57","34","34"
"USC00166130","CHALMETTE, LA US","2020-12-02","0.00","0.0","0.0","59","34","42"
"USC00166130","CHALMETTE, LA US","2020-12-03","0.00","0.0","0.0","58","42","54"
"USC00166130","CHALMETTE, LA US","2020-12-04","0.34","0.0","0.0","72","52","52"
"USC00166130","CHALMETTE, LA US","2020-12-05","0.00","0.0","0.0","59","45","46"
"USC00166130","CHALMETTE, LA US","2020-12-06","0.00","0.0","0.0","58","46","48"
"USC00166130","CHALMETTE, LA US","2020-12-07","0.06","0.0","0.0","60","48","49"
"USC00166130","CHALMETTE, LA US","2020-12-08","0.00","0.0","0.0","66","46","46"
"USC00166130","CHALMETTE, LA US","2020-12-09","0.00","0.0","0.0","67","38","46"
"USC00166130","CHALMETTE, LA US","2020-12-10","0.00","0.0","0.0","76","46","52"
"USC00166130","CHALMETTE, LA US","2020-12-11","0.01","0.0","0.0","77","52","56"
"USC00166130","CHALMETTE, LA US","2020-12-12","0.00","0.0","0.0","77","56","68"
"USC00166130","CHALMETTE, LA US","2020-12-13","0.48","0.0","0.0","72","59","59"
"USC00166130","CHALMETTE, LA US","2020-12-14","0.10","0.0","0.0","73","51","51"
"USC00166130","CHALMETTE, LA US","2020-12-15","0.01","0.0","0.0","55","45","45"
"USC00166130","CHALMETTE, LA US","2020-12-16","0.32","0.0","0.0","55","45","51"
"USC00166130","CHALMETTE, LA US","2020-12-17","0.00","0.0","0.0","57","36","38"
"USC00166130","CHALMETTE, LA US","2020-12-18","0.00","0.0","0.0","50","32","32"
"USC00166130","CHALMETTE, LA US","2020-12-19","0.00","0.0","0.0","55","32","50"
"USC00166130","CHALMETTE, LA US","2020-12-20","0.75","0.0","0.0","69","50","56"
"USC00166130","CHALMETTE, LA US","2020-12-21","0.01","0.0","0.0","65","46","46"
"USC00166130","CHALMETTE, LA US","2020-12-22","0.00","0.0","0.0","67","43","43"
"USC00166130","CHALMETTE, LA US","2020-12-23","0.00","0.0","0.0","68","43","60"
"USC00166130","CHALMETTE, LA US","2020-12-24","1.23","0.0","0.0","71","44","46"
"USC00166130","CHALMETTE, LA US","2020-12-25","0.00","0.0","0.0","52","35","41"
"USC00166130","CHALMETTE, LA US","2020-12-26","0.00","0.0","0.0","55","30","30"
"USC00166130","CHALMETTE, LA US","2020-12-27","0.00","0.0","0.0","65","30","42"
"USC00166130","CHALMETTE, LA US","2020-12-28","0.00","0.0","0.0","76","42","45"
"USC00166130","CHALMETTE, LA US","2020-12-29","0.00","0.0","0.0","79","45","54"
"USC00166130","CHALMETTE, LA US","2020-12-30","0.00","0.0","0.0","68","54","62"
"USC00166130","CHALMETTE, LA US","2020-12-31","0.02","0.0","0.0","79","62","64"
"USC00166130","CHALMETTE, LA US","2021-01-01","2.47","0.0","0.0","77","55","55"
"USC00166130","CHALMETTE, LA US","2021-01-02","0.00","0.0","0.0","70","51","51"
"USC00166130","CHALMETTE, LA US","2021-01-03","0.00","0.0","0.0","60","45","45"
"USC00166130","CHALMETTE, LA US","2021-01-04","0.00","0.0","0.0","60","37","37"
"USC00166130","CHALMETTE, LA US","2021-01-05","0.00","0.0","0.0","72","37","49"
"USC00166130","CHALMETTE, LA US","2021-01-06","0.01","0.0","0.0","67","43","51"
"USC00166130","CHALMETTE, LA US","2021-01-07","1.06","0.0","0.0","62","51","56"
"USC00166130","CHALMETTE, LA US","2021-01-08","0.00","0.0","0.0","57","45","45"
"USC00166130","CHALMETTE, LA US","2021-01-09","0.00","0.0","0.0","51","38","38"
"USC00166130","CHALMETTE, LA US","2021-01-10","0.00","0.0","0.0","51","38","39"
"USC00166130","CHALMETTE, LA US","2021-01-11","0.48","0.0","0.0","43","39","40"
"USC00166130","CHALMETTE, LA US","2021-01-12","0.02","0.0","0.0","44","39","40"
"USC00166130","CHALMETTE, LA US","2021-01-13","0.00","0.0","0.0","42","38","38"
"USC00166130","CHALMETTE, LA US","2021-01-14","0.00","0.0","0.0","59","35","35"
"USC00166130","CHALMETTE, LA US","2021-01-15","0.00","0.0","0.0","70","35","46"
"USC00166130","CHALMETTE, LA US","2021-01-16","0.00","0.0","0.0","63","41","41"
"USC00166130","CHALMETTE, LA US","2021-01-17","0.00","0.0","0.0","57","33","33"
"USC00166130","CHALMETTE, LA US","2021-01-18","0.00","0.0","0.0","66","33","34"
"USC00166130","CHALMETTE, LA US","2021-01-19","0.00","0.0","0.0","67","34","50"
"USC00166130","CHALMETTE, LA US","2021-01-20","0.00","0.0","0.0","76","50","51"
"USC00166130","CHALMETTE, LA US","2021-01-21","0.00","0.0","0.0","68","51","57"
"USC00166130","CHALMETTE, LA US","2021-01-22","0.00","0.0","0.0","75","57","64"
"USC00166130","CHALMETTE, LA US","2021-01-23","0.59","0.0","0.0","66","59","59"
"USC00166130","CHALMETTE, LA US","2021-01-24","0.00","0.0","0.0","62","59","60"
"USC00166130","CHALMETTE, LA US","2021-01-25","0.00","0.0","0.0","77","60","65"
"USC00166130","CHALMETTE, LA US","2021-01-26","0.00","0.0","0.0","79","65","70"
"USC00166130","CHALMETTE, LA US","2021-01-27","0.01","0.0","0.0","72","64","71"
"USC00166130","CHALMETTE, LA US","2021-01-28","0.02","0.0","0.0","71","45","45"
"USC00166130","CHALMETTE, LA US","2021-01-29","0.00","0.0","0.0","57","42","42"
"USC00166130","CHALMETTE, LA US","2021-01-30","0.00","0.0","0.0","59","42","53"
"USC00166130","CHALMETTE, LA US","2021-01-31","0.00","0.0","0.0","71","53","66"
"USC00166130","CHALMETTE, LA US","2021-02-01","0.00","0.0","0.0","79","47","47"
"USC00166130","CHALMETTE, LA US","2021-02-02","0.00","0.0","0.0","57","39","39"
"USC00166130","CHALMETTE, LA US","2021-02-03","0.00","0.0","0.0","56","37","37"
"USC00166130","CHALMETTE, LA US","2021-02-04","0.00","0.0","0.0","61","37","46"
"USC00166130","CHALMETTE, LA US","2021-02-05","0.00","0.0","0.0","73","46","54"
"USC00166130","CHALMETTE, LA US","2021-02-06","0.08","0.0","0.0","55","51","51"
"USC00166130","CHALMETTE, LA US","2021-02-07","0.09","0.0","0.0","56","50","50"
"USC00166130","CHALMETTE, LA US","2021-02-08","0.00","0.0","0.0","61","48","48"
"USC00166130","CHALMETTE, LA US","2021-02-09","0.04","0.0","0.0","69","48","59"
"USC00166130","CHALMETTE, LA US","2021-02-10","0.00","0.0","0.0","74","59","61"
"USC00166130","CHALMETTE, LA US","2021-02-11","0.00","0.0","0.0","70","61","66"
"USC00166130","CHALMETTE, LA US","2021-02-12","3.43","0.0","0.0","76","46","46"
"USC00166130","CHALMETTE, LA US","2021-02-13","0.27","0.0","0.0","54","41","41"
"USC00166130","CHALMETTE, LA US","2021-02-14","0.00","0.0","0.0","48","38","38"
"USC00166130","CHALMETTE, LA US","2021-02-15","0.00","0.0","0.0","48","37","37"
"USC00166130","CHALMETTE, LA US","2021-02-16","0.29","0.0","0.0","41","25","25"
"USC00166130","CHALMETTE, LA US","2021-02-17","0.00","0.0","0.0","37","25","31"
"USC00166130","CHALMETTE, LA US","2021-02-18","0.99","0.0","0.0","57","31","40"
"USC00166130","CHALMETTE, LA US","2021-02-19","0.17","0.0","0.0","49","33","33"
"USC00166130","CHALMETTE, LA US","2021-02-20","0.00","0.0","0.0","53","31","31"
"USC00166130","CHALMETTE, LA US","2021-02-21","0.00","0.0","0.0","57","31","42"
"USC00166130","CHALMETTE, LA US","2021-02-22","0.00","0.0","0.0","65","42","54"
"USC00166130","CHALMETTE, LA US","2021-02-23","0.00","0.0","0.0","75","39","39"
"USC00166130","CHALMETTE, LA US","2021-02-24","0.00","0.0","0.0","71","39","50"
"USC00166130","CHALMETTE, LA US","2021-02-25","0.00","0.0","0.0","74","50","57"
"USC00166130","CHALMETTE, LA US","2021-02-26","0.00","0.0","0.0","77","57","64"
